"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"NSA2";485.904849338023;0.126106314003206;0.256344418970698;0.532736633227953;0.729406757534258
"NSA2P1";0.750852239883771;-0.0500962863126027;0.506543716789622;0.787518846010126;NA
"NSA2P3";1.07973929213932;0.205351146961327;0.5509390473119;0.319785322400972;NA
"NSA2P5";0.601381252719025;0.193908753873111;0.682834652703455;0.332446222008648;NA
"NSA2P7";0.710613733544167;0.0712028340695347;0.526469903940921;0.701693622284272;NA
"NSD1";569.918972679856;-0.0719245112802881;0.181880300895263;0.658051785756381;0.816297614971515
"NSD2";536.295549860688;-0.418353412114894;0.182567922635606;0.010037915243451;0.0595143180863934
"NSD3";282.250383953951;0.0489681532927942;0.228342715316416;0.796548744315068;0.898996180125412
"NSF";212.180789480805;0.0386027590719211;0.224549298461944;0.837333874429663;0.92177972193332
"NSFL1C";525.76021377784;-0.0216877392231547;0.194215256826733;0.898852440254012;0.953466837920393
"NSFP1";0.957150415917495;0.165052650777466;0.593868562450542;0.401740459910487;NA
"NSG1";273.796818192355;1.39374364220555;0.455884225769905;1.06761695895636e-05;0.000242759224046071
"NSL1";213.959060949863;-0.00102819120449282;0.245130114215107;0.995847551734745;0.99811800154062
"NSMAF";283.685551508754;0.8525545621208;0.188056154969542;2.26708014562344e-07;7.96865282958152e-06
"NSMCE1";363.245047856897;-0.0655064792757185;0.203911791113465;0.710666784428792;0.847310645353251
"NSMCE1-DT";2.83675529105362;0.278324877510276;0.478454088804722;0.209761466306858;0.424250954030715
"NSMCE2";147.510353539894;0.252133226918998;0.234088892420272;0.191331417744302;0.401877845727713
"NSMCE3";75.9788688827354;0.170009548040808;0.236811503453255;0.381105049229278;0.606323269873806
"NSMCE4A";187.104209969561;0.318647627578355;0.258360335395021;0.11811213085731;0.298454423014158
"NSMF";219.56362952061;-0.0495183143535767;0.331364131327489;0.817571847974277;0.910931041819577
"NSRP1";284.76202424118;0.234381397949014;0.306832731966773;0.279390894992353;0.50378500836456
"NSRP1P1";1.02130198959343;0.0248113442423617;0.496900138627084;0.89360306263707;NA
"NSUN2";592.034229362009;-0.204415667330939;0.176462552713821;0.19763976323476;0.40949972177462
"NSUN3";53.2351408089444;0.221493983098396;0.225646673236206;0.240475192174013;0.46101368898418
"NSUN4";166.800853616387;0.132978614679815;0.188475978143181;0.425539553725831;0.643655761009699
"NSUN5";124.444512648579;0.145735105225179;0.254860149020466;0.469879406075682;0.680695016700211
"NSUN5P1";33.3190567913054;-0.203674621493824;0.315102185538786;0.348265683319894;0.57504494010774
"NSUN5P2";1.85386684424187;-0.0533919123221876;0.425826216108724;0.788442398656092;0.894811888587664
"NSUN6";86.5065433135173;0.666596442949662;0.298796998723845;0.00275877382391398;0.0235639381377299
"NSUN7";9.62189956806416;-0.139005253769451;0.306544576422544;0.517435539550754;0.717514054096219
"NT5C";71.6829519124948;0.266190918112389;0.226244621798736;0.15910660097349;0.358704467141368
"NT5C1B";0.783248364613777;-0.0630085951352001;0.482470349431997;0.739921165043151;NA
"NT5C2";401.574982236522;-0.684099197282205;0.153693112288182;1.17111287696199e-06;3.47173604200633e-05
"NT5C3A";305.844987373342;0.503839129904478;0.225248142107625;0.00753060013447142;0.0487381824955786
"NT5C3AP1";0.750036225366827;-0.0719254458117544;0.601358194293073;0.69080733356465;NA
"NT5C3B";231.288493826785;0.0852507988282717;0.230718396437497;0.655547049798436;0.814189630981983
"NT5DC1";291.846937571321;0.390812648889931;0.201651671528477;0.0255079758347651;0.112985168970868
"NT5DC2";251.03883120571;-2.27200517902566;0.404244106278989;1.22178828673014e-09;7.02884504918271e-08
"NT5DC3";212.260152955652;0.0322609309253129;0.282020300783632;0.877654343040902;0.943209979739385
"NT5DC4";0.401257810010206;-0.0543044519856626;0.575842751456915;0.7636309392376;NA
"NT5E";916.482028631456;-0.0755783349699218;0.226972205964188;0.689651692891549;0.835492693937393
"NT5M";11.4015133370713;1.0067544213247;0.589522372643834;0.00182977032730525;0.0171181988580295
"NTAN1";84.8721435201502;-0.0752762954106575;0.261786726839813;0.712013195758301;0.848094507365547
"NTAN1P2";1.69525070162013;-0.00312657007607337;0.46862298840616;0.986805282276699;0.994251745318328
"NTAQ1";40.6770305541347;0.0346720409422761;0.222872530800781;0.853033144002861;0.93020098232771
"NTF4";21.4777224104655;0.0681596341876007;0.237762681175605;0.725879403502582;0.856097458474072
"NTHL1";40.7278985946592;0.204971062030843;0.31643500159622;0.345630933385475;0.573128775235373
"NTM";210.76828147981;-3.51373102921997;0.626773089181572;1.99981909084491e-09;1.10519803398019e-07
"NTMT1";66.0793940533975;-0.186367592747303;0.250857368005998;0.352005766055861;0.578591749509337
"NTN1";45.8358189003308;-4.9025047909554;0.664062611848044;1.31647037125759e-14;1.87793935865719e-12
"NTN3";0.911696529261396;-0.00850325951332562;0.483326393135707;0.963705840139095;NA
"NTN4";145.395190525395;-1.05048472545487;0.569078901161226;0.00111750345106713;0.011917656612339
"NTN5";0.538214869127696;-0.152572093203833;0.611645925735887;0.430800469929489;NA
"NTNG1";56.1425540907322;-5.33708276050262;0.433867085520217;8.03250757104846e-36;2.68125102721597e-32
"NTNG2";0.513295938280607;0.0663430821410498;0.605697355004276;0.712284546006203;NA
"NTPCR";198.077644720498;0.132371133919861;0.22809562581374;0.48568151672437;0.693118812666075
"NTRK2";5.00270021686191;-0.497055035268898;0.825679503549794;0.0704340427127563;0.218583892316085
"NTSR1";19.8303166435049;-2.17713935179629;1.12988812169956;0.000437589926534687;0.00567914142602171
"NUAK1";135.869224425499;0.145269076070417;0.187526943083608;0.382222635402126;0.607346593228955
"NUAK2";236.525367654459;-1.84304271357702;0.455477907429033;4.28899352442116e-07;1.4091201165864e-05
"NUB1";267.50621344288;0.282574110279196;0.13747573890024;0.0284170411789888;0.121548031080811
"NUBP1";27.2870076515454;-0.062909400781006;0.293216229246515;0.766605994182127;0.881184917999387
"NUBP2";301.196069890102;-0.195314488608945;0.255465316156839;0.333822108236192;0.561359293346302
"NUBPL";168.943348559058;0.474598496869947;0.277622678125349;0.0255746704115849;0.113122752477495
"NUCB1";461.177891728789;-0.140730246601832;0.259699948188058;0.489049890399395;0.695487616800094
"NUCB2";231.604948211246;0.0480374806319559;0.251936816500513;0.810474551549563;0.906624701255562
"NUCKS1";3418.56912766378;0.0157158806231374;0.16286745938813;0.915985064922498;0.961496272550723
"NUDC";398.52921931625;-0.368810040651156;0.203210745362598;0.0360860181747726;0.141945709011774
"NUDCD1";284.929907585502;0.104995413510156;0.267192416262265;0.609886000799685;0.784931936562827
"NUDCD2";304.238324934359;0.509862719994145;0.220782394285;0.00613456964866973;0.0421341429779004
"NUDCD3";454.948365296594;0.0123617728472293;0.187171293556142;0.940659114627125;0.97361864329468
"NUDCP1";1.46294011127928;0.056340108497791;0.522360413432895;0.760476178847344;0.877407893662168
"NUDCP2";0.535772186632691;-0.00883677836104969;0.512054160082394;0.961565352403134;NA
"NUDT1";103.151163504156;-0.0944990637844458;0.286417283996571;0.653976223191681;0.813533065989772
"NUDT12";162.337197135843;0.38655999553036;0.299126314152932;0.0766030929328043;0.230588007611184
"NUDT13";7.28955117805324;0.139860201246385;0.362553365275286;0.515753437271735;0.716491165978463
"NUDT14";63.6739351598609;-0.465477238749845;0.303079370102162;0.035191270763853;0.139312691899598
"NUDT15";325.463224678993;0.0461710652049708;0.263452044030563;0.821295388461088;0.912746446653669
"NUDT16";140.827234033188;0.237816036600411;0.164817559177949;0.113493118861197;0.291863043776683
"NUDT16L1";131.376286024722;-0.500750288906682;0.292146375109382;0.0216750436161129;0.100964688236931
"NUDT16P1";7.97138935330521;0.0395751226003291;0.319067751279035;0.853631023007934;0.930383478764079
"NUDT17";4.998589283913;-0.473920553949812;0.478582117967523;0.0572478766573024;0.191822337163296
"NUDT18";47.0123733178909;-0.472545362893238;0.346521591485073;0.0416828244975756;0.156545081202641
"NUDT19";225.455691691977;-0.196995411481916;0.232062955266627;0.304606119939371;0.529515273595262
"NUDT2";118.130015613353;0.236638632448047;0.215348524090078;0.196385790816098;0.408280873034463
"NUDT21";824.844729120231;0.48663143835024;0.28025748109583;0.0227644882431174;0.10453779245494
"NUDT22";75.8364827387786;-0.716752694524843;0.353736220735463;0.00311849712993891;0.0258301325551764
"NUDT3";24.888589212539;-0.331711622781058;0.297143155032271;0.125816167334231;0.309831793329256
"NUDT4";167.127924660849;0.184742462162695;0.242341134323336;0.347475001899163;0.57430756404209
"NUDT5";190.199735221174;0.278346690592928;0.232440925806265;0.147550602837443;0.342839977914093
"NUDT6";10.2977972544176;0.368922274356848;0.341316475817948;0.103476494657792;0.276412083200791
"NUDT7";15.441129213712;0.21400174133874;0.314495349017486;0.324792591564103;0.55184934572726
"NUDT8";31.1152847481785;0.0152516372455271;0.26588152967514;0.940736040673155;0.973637884089976
"NUDT9";152.753961042529;-0.188658509165435;0.178570228199744;0.238802699948505;0.459331227629428
"NUF2";155.517331145954;0.275291777576173;0.336698736080135;0.214629727556458;0.430665822245746
"NUFIP1";140.431021571703;0.493831190063097;0.216090369035698;0.00708932217222203;0.0469340686451351
"NUFIP2";1096.76122580066;0.270548221255643;0.173595964949645;0.0839770259054103;0.244177101456672
"NUMA1";462.541551929389;-0.20386270697712;0.251349847469236;0.309284890176533;0.534974071618442
"NUMB";532.343570079076;-0.218486211943368;0.250209316862281;0.274888540382674;0.499334973768701
"NUMBL";114.450801416433;-0.438900335601053;0.410690883722431;0.0667232245857575;0.210951054808921
"NUP107";330.770995573856;0.308299163619251;0.312908807485772;0.160444472617037;0.36016385312419
"NUP133";330.344378832614;0.359057744436295;0.273847205348462;0.0873347176686426;0.250234581611956
"NUP153";462.931819596761;0.0992588147378075;0.175747278981054;0.530525578066572;0.727638493320994
"NUP155";335.782394049039;0.154088341842587;0.242515778031549;0.433279711861376;0.649067752168512
"NUP160";256.184118473202;-0.12387837571409;0.215557433768267;0.499088498763076;0.703522629597815
"NUP188";468.312062956857;0.0672208148419493;0.206864079144746;0.706215259101893;0.844471565679384
"NUP205";728.542610714779;0.13956249074287;0.212859797645909;0.442609584902877;0.656811078937581
"NUP210";5.064519698194;-1.00404958723912;1.0905222808828;0.0122524706173467;0.0683696872629608
"NUP210L";2.65815091037935;0.272609200715343;0.519750442829279;0.215463273527438;0.431443555509651
"NUP214";236.60530295323;-0.224247777631752;0.292837237216685;0.294060761860691;0.518912467271615
"NUP35";158.495303405852;0.35978975841585;0.24951235500442;0.0725836235141414;0.222769524908242
"NUP37";304.429574791605;0.408074048630406;0.253785036962133;0.0438553026006542;0.161541602384665
"NUP42";43.1720798264277;0.264244272853073;0.265656870644408;0.200187502762792;0.412608455170785
"NUP43";238.877133081115;0.289765386496111;0.260432245460852;0.156558641466414;0.355045052961152
"NUP50";552.371181767971;0.0809915277159953;0.134987363165486;0.523895582379769;0.722184752232785
"NUP50-DT";63.1376813068106;0.346350381948609;0.395933898207421;0.132330813182658;0.320133537037044
"NUP54";291.230276260146;0.621517847242824;0.261855033291304;0.00266785630631609;0.0229955371688343
"NUP58";414.570384173877;0.277760423178881;0.274863508399622;0.184913853521151;0.393649517253573
"NUP62";160.93753021846;-0.579961886058821;0.324381100515603;0.011641759415186;0.0660887634828075
"NUP85";204.38093528305;-0.0442004633544722;0.249870417821354;0.82466233194191;0.913797259335446
"NUP88";220.103483322691;0.437966788510132;0.168265509105956;0.00405007309313724;0.0313378395570054
"NUP93";485.465728989801;-0.0158341021285092;0.25833513951758;0.937716584688584;0.972382093721806
"NUP98";423.47173165944;-0.0272569585290173;0.232267458556526;0.887010009004687;0.948689543890852
"NUPR1";614.343207253772;0.73642794275908;0.468314485835025;0.00685462951627672;0.0457615066506634
"NUS1";421.925307089483;-0.423154414617573;0.256661963806756;0.0378522560265125;0.146851267569152
"NUSAP1";266.366471151105;-0.0306120409812868;0.357221224929782;0.885332118739268;0.948042670458
"NUTF2";598.358706859192;-0.0223239822655354;0.159913138406935;0.879103081889668;0.944037475018566
"NUTM1";0.483979311752443;-0.0664397597062469;0.616447043214531;0.71082533789913;NA
"NUTM2A";2.49309292053364;-0.460052608522536;0.622383135808442;0.0734542079795463;0.224533100948467
"NUTM2A-AS1";82.7982329350963;0.154812019501381;0.253050800673367;0.441171332337352;0.655948440721784
"NUTM2B";0.938476786853592;-0.00734934477100773;0.469109457271255;0.96898298939601;NA
"NUTM2B-AS1";22.9049787139697;0.0226758953095433;0.308676125781043;0.915530030925155;0.961242352710864
"NUTM2D";6.88635794977313;-0.320163762650002;0.444468417799001;0.16089037490895;0.360880931546206
"NUTM2G";3.23359076021285;-0.387433417409809;0.535559774384562;0.106888373165045;0.281427188535194
"NVL";92.6697977787134;0.263184177754984;0.173511065197049;0.0926560666216582;0.258928242013438
"NWD1";10.8219549737877;-2.71755392625038;1.05088184914978;9.06519650411265e-05;0.00152672179267044
"NWD2";9.85088108081579;0.470735350668422;0.639915832040138;0.0701762275081551;0.217986457679343
"NXF1";193.372151677299;0.0295266410070118;0.280208655112043;0.887722391634062;0.948720920354899
"NXN";977.44277493856;-0.755535872553905;0.372178722392871;0.00244684129376478;0.0214596853352255
"NXNL2";0.848308912766308;-0.126070434596783;0.524629374235303;0.514662939680223;NA
"NXPE3";138.586112088619;-0.0869681180690779;0.301170951260411;0.683571530102281;0.832803366277751
"NXPH3";1.35151668053664;-0.0940739295763926;0.482504066526908;0.626046581371719;NA
"NXPH4";73.0949513692821;-0.690024331620514;0.673957160603198;0.0211728436521198;0.0993183700263856
"NXT1";207.25183119431;0.203993975671506;0.23012628149253;0.285373490904706;0.510210337998312
"NXT1-AS1";0.87845982482844;0.157966272887131;0.507330783535346;0.42968570119724;NA
"NYAP1";9.2331511806153;-2.5513025732217;0.87679746775537;4.02774335943621e-05;0.0007665112505016
"NYNRIN";233.187334250347;-0.777536942515885;0.501890639844358;0.00593516094230725;0.0411711704601447
"OAF";96.6464983012944;-0.356774960364289;0.255952969645917;0.0790375422698335;0.234972671977827
"OARD1";214.840879595321;0.298917850346481;0.229088448947776;0.11669228192209;0.296204630487177
"OAS1";128.412957977284;2.41205982764156;0.672274945253899;5.66014891868796e-06;0.000136909978917249
"OAS2";203.15506748963;0.600480686012214;0.429601510740304;0.0184631220882019;0.0906055594390151
"OAS3";430.159953576414;0.671261587539668;0.396318604157613;0.00779253861461866;0.0499238064445979
"OASL";27.3677390381615;3.04503679333345;0.418999852842873;4.8424164340295e-14;6.51773631322197e-12
"OAT";1596.38794588797;0.60975956607886;0.258954937124104;0.00301260215654728;0.0251426620724761
"OAZ1";3664.86160851517;0.0573436960741746;0.140512841617859;0.663011748921208;0.820164993291948
"OAZ2";289.902015218362;-0.16806074292399;0.215265667814742;0.358736720286841;0.584698814608143
"OAZ3";3.43353081378675;-0.415722925625509;0.506797671634416;0.0877330106010453;0.250881599559023
"OBI1";50.0935081045496;0.245667452341117;0.336342408601556;0.265321102784106;0.488980698483517
"OBSCN";114.890434559882;-0.652521450004041;0.274612240301574;0.00215985758394411;0.0196126349706351
"OBSCN-AS1";1.09412372726441;0.0024648256863959;0.445738785047608;0.989821375636622;NA
"OBSL1";163.94694976142;-0.819480258364032;0.406442859245599;0.00176526560790486;0.0166830594540952
"OCA2";4.7706017552193;1.14984316751148;1.43173237050171;0.0116822218802783;0.0662525243400085
"OCEL1";31.9563745311269;-0.318709679857097;0.417173754664401;0.162166101300718;0.362565603577894
"OCIAD1";937.021986465496;0.304322994980958;0.175394293156914;0.0537506422144362;0.18405790286396
"OCIAD2";816.879941102958;-0.160447156951544;0.217936882980589;0.384714384690087;0.609146088711678
"OCLN";141.006915730114;0.244234557281717;0.328326979409221;0.266533263708063;0.49033568779383
"ODAPH";0.306917910985511;-0.102091028133746;0.661014313765459;0.573620212520747;NA
"ODC1";1526.01284992591;0.790371000304014;0.411776382579567;0.00256953957927845;0.0222898209865683
"ODC1-DT";2.03154952481016;0.117593921781619;0.438956817302106;0.56047633245946;0.750870925409247
"ODCP";1.21786254910409;-0.0259731194565597;0.441429557677366;0.893764827915997;NA
"ODF2";253.233453525438;0.0660562867742779;0.188131216319771;0.691885610423963;0.836616038616951
"ODF2L";114.322288146972;0.504302920592673;0.357480222524859;0.0323428193584503;0.131948583498542
"ODF3B";37.7412480212232;-0.0294956369656998;0.331305331626695;0.890624537249511;0.949578035149726
"ODF3L1";1.13517089755915;-0.275320710632265;0.636142139800527;0.210282151470311;NA
"ODR4";109.36922612868;0.334638031349725;0.346830256075708;0.138109825192482;0.329011273545894
"OFD1P17";0.699529265111287;0.0669964016424008;0.603538041133155;0.709907021548409;NA
"OGA";654.525723210921;0.0350053282755038;0.151872312103248;0.803400432521989;0.90251133940348
"OGDH";777.746673766873;-0.332662878805748;0.263177699397108;0.106132195403665;0.280013420119086
"OGDHL";2.15375129914039;0.102717769450044;0.421789770357495;0.613611254973057;0.787252969156031
"OGFOD1";167.930977999013;0.196921169538291;0.227062852919188;0.298478482149442;0.523679830109458
"OGFOD2";9.12063460887372;0.0299809863805759;0.334904375937773;0.888771326121971;0.949046284899277
"OGFOD3";131.774686141495;-9.04005073052367e-05;0.261087576528011;0.999645699291447;0.999825416262615
"OGFR";167.077680354834;-0.41959926423928;0.381577687723061;0.0738242033998119;0.225375151772976
"OGFR-AS1";1.22091792351528;-0.245372539022493;0.580784896299959;0.251003664264796;NA
"OGFRL1";384.627883652249;-0.106255517090658;0.23736279012477;0.584397397095581;0.767196182065133
"OGFRP1";21.3571280876584;-0.0718142523814044;0.309358725131346;0.737384787036019;0.864362560462304
"OGG1";51.2908750033263;-0.461227035968719;0.269303350006638;0.0275081571462014;0.119025281904969
"OGN";1.75569348629216;0.422689343755446;0.757329696355324;0.0977478443474827;0.267488362380634
"OIP5";80.6094093182659;0.346090416477868;0.356763453201636;0.127926157840762;0.312816653000931
"OIP5-AS1";556.77143072218;0.223327511700601;0.205165647373378;0.207781340364732;0.421830746951389
"OLA1";960.389529453346;0.342484016916618;0.163023531196956;0.021315933581294;0.0997652640134035
"OLA1P1";10.0609657005042;0.0412530778146342;0.439207500470714;0.832928258486895;0.918990720839974
"OLAH";3.10303975755536;-0.90014446031315;0.895989661174376;0.0125060154915903;0.069185350660675
"OLFM1";5.26050768691894;-0.217878548267217;0.432873619695016;0.311537010662932;0.537466873487652
"OLFM2";80.1964817719356;1.75089650626251;0.75127934565567;0.000142555302715159;0.00224245806061829
"OLFML1";1.03274592055955;0.120581829967353;0.552228364048462;0.527312086104245;NA
"OLFML2A";323.964661785815;-0.70727460434206;0.374133292310116;0.00436626226481992;0.0330212402046337
"OLFML2B";0.572330383184417;-0.0248512262340899;0.644252747590372;0.886118961883755;NA
"OLFML3";24.3132002275923;-0.550956176959844;0.452193699584365;0.0303047729212922;0.126372244561894
"OLMALINC";18.1154178519355;-0.916538958853622;0.580087225868493;0.00329323241487179;0.0269828419264655
"OLR1";1.28817635137388;-0.00568651116212981;0.525978632299725;0.975070385553778;NA
"OMA1";83.8125814674095;0.613572756159856;0.354083147911557;0.0103229678159853;0.0608155075357551
"OMD";0.600090757351545;0.105135363838211;0.632236625399535;0.567346664775644;NA
"OMG";2.02901203884505;0.140365887273522;0.508318251837083;0.476224168881934;0.685080849758659
"ONECUT2";1.97147190345836;-0.237575726646658;0.59548173773338;0.262191636943986;0.485249325858852
"ONECUT3";1.67452019025456;-0.166402199606326;0.559931318860831;NA;NA
"OOEP";1.5501080327302;0.427953948005596;0.688601186143136;0.0919587512094892;0.257883301204603
"OPA1";688.581884850353;0.30582998833523;0.2235530560737;0.103156899546089;0.276000104748995
"OPA1-AS1";0.488149663233425;0.264879994781676;0.886896600444176;0.201456549041914;NA
"OPA3";141.161750981432;-0.461949742257573;0.308523692004285;0.0378934231082691;0.146976814240533
"OPLAH";105.033651406336;0.292825343332593;0.326822034225809;0.18599240136565;0.394938063459631
"OPN3";15.42154095999;0.0405419470504414;0.301970117995046;0.849145522770714;0.928369940077429
"OPRL1";0.351832425270478;-0.0425861204561549;0.582224038866943;0.812146570796266;NA
"OPTN";804.514747396256;0.0368963185995368;0.155661926484606;0.797137547796454;0.899065409593459
"OR10A3";1.18660940273047;-0.306773917628492;0.643958825327942;0.176116216104167;NA
"OR10A6";1.9794624792606;-0.130199072189887;0.420908290085943;0.527841688747468;0.725793193705326
"OR10AD1";0.840339437214685;0.0787583466605471;0.562312427827217;0.668794343305712;NA
"OR2A1-AS1";1.04757436706009;0.0375695884768842;0.456226790428532;0.844974136391321;NA
"OR2A20P";6.71493205939443;0.155504495605602;0.428366171660008;0.454569595465013;0.666972110384278
"OR2A7";6.56830779192792;-0.0222860146791881;0.388695826089126;0.913961229305592;0.960338259702237
"OR2A9P";1.1887274984514;0.169627084530271;0.532161232983965;0.397482289474685;NA
"OR2H2";0.399419150322798;0.0871085073242985;0.674960884867927;0.624036367129039;NA
"OR55B1P";0.475853279944444;0.0173920268969331;0.568676132288867;0.92251541934337;NA
"OR5BA1P";2.27698662464394;-0.220998542124746;0.442767881575812;0.303940700417921;0.528909424457836
"OR5BK1P";0.435583257352036;0.0654491970647563;0.619270176152241;0.714483566267646;NA
"OR5E1P";1.08653529415404;-0.0845375544639786;0.569729874604776;0.646558708113167;NA
"OR5P2";1.53099240055683;0.0162816267739804;0.493125281942242;0.930136296149315;0.967587558135881
"OR7A19P";0.568730028453883;0.185121667947098;0.672297513592366;0.350752320778002;NA
"OR7E126P";0.460705942048439;-0.0749962177280455;0.58476167521009;0.680663036640101;NA
"OR7E128P";0.665108869194349;0.0473220337082441;0.516133118751757;0.797759474134237;NA
"OR7E14P";0.361871122082777;-0.169189502080934;0.80071498144122;0.357710154601344;NA
"OR7E2P";0.697321067755593;0.0728229103348338;0.605569243616882;0.686900207234747;NA
"OR7E37P";6.41560187101715;-0.0227450089215154;0.454189142530431;0.905659561529097;0.956856243712137
"OR7E38P";0.418441277420749;0.0752491286465904;0.58576246333294;0.679594876286048;NA
"OR7E62P";0.757223911479787;0.184752848416002;0.659379864971764;0.352634539056882;NA
"OR7E91P";0.727306379399405;0.117075798811258;0.490742978632207;0.548500017451005;NA
"OR8R1P";0.41656930198096;-0.270199872752434;0.833091844943781;0.20685793644829;NA
"ORAI1";150.011618775026;0.451301820867058;0.381819978152138;0.0567538425720757;0.190664579816414
"ORAI2";57.3370385853666;-0.44553712770569;0.322262810488247;0.0483670684905532;0.17229824885891
"ORAI3";82.1797196875925;-0.193978148795971;0.301459722726746;0.366781784098666;0.592373522025038
"ORC1";78.3477968114702;0.156310578903999;0.32254168838412;0.470532773610142;0.681227618975822
"ORC2";187.332961048579;0.468363949270636;0.305830023873763;0.0347825334148294;0.138252079707907
"ORC3";186.328690658332;0.23745192140644;0.252646137395658;0.237875500373647;0.458328757985376
"ORC4";220.893522669524;0.310507643068421;0.265304959377172;0.132686047209679;0.320760447266737
"ORC5";167.996224360271;0.275192894742092;0.198612672973336;0.11218273877925;0.289879224373074
"ORC6";122.573856871281;-0.020409310839225;0.308862972248171;0.923949678930607;0.965001260410002
"ORMDL1";206.439384214064;0.407601808136125;0.28723303171388;0.0581174233348444;0.193356831974173
"ORMDL2";177.36927215755;-0.439458946796427;0.282732320990824;0.0400514004424834;0.152198969349965
"ORMDL3";169.557177924278;0.0520501513754948;0.258369210994092;0.797333274822075;0.899098168331803
"OS9";547.371210982842;0.0226882753571789;0.211876344302704;0.900363166291261;0.954220297523567
"OSBP";458.794496349589;-0.0846723341458324;0.278870869206424;0.685374923768453;0.833883421540266
"OSBP2";49.1040239883778;-0.237951594224663;0.388836923082203;0.280164570015079;0.504199555051937
"OSBPL10";526.198577767597;-0.210918547920934;0.226029327359197;0.26414699106575;0.487530367146042
"OSBPL10-AS1";1.51739005308777;0.0463464445223198;0.517201536942616;0.801656705065315;0.901409725599173
"OSBPL11";207.469273084911;0.136973252890289;0.145483415867506;0.312235288330961;0.538236620764692
"OSBPL1A";339.756206705613;0.132299044112042;0.221141779890486;0.477594549781148;0.686144886648874
"OSBPL2";327.208337175108;0.209504638735128;0.190946976802562;0.213562564473232;0.429400183988226
"OSBPL3";438.630934364305;-0.300901092196689;0.178509675939568;0.0599538671186746;0.196935650897595
"OSBPL5";107.03111828515;-0.0582716145276592;0.277835139692253;0.780001475678691;0.889222993789437
"OSBPL6";197.68038811358;0.135244852811103;0.273541672062499;0.515250567649917;0.715911752753672
"OSBPL7";28.5795808649699;-1.1376254037222;0.516906917689275;0.000312555292953302;0.00436531199949005
"OSBPL8";1031.99547052434;0.284328461698418;0.251309455739755;0.156863665103788;0.355281633086275
"OSBPL9";455.0071416816;-0.25111191914695;0.222715774532199;0.179751261617467;0.387279317927676
"OSCAR";3.00687510576716;-0.0213637965551958;0.386499991782722;0.917695624769518;0.962033357678477
"OSCP1";28.5657882307188;0.0762690173867122;0.236224282380258;0.693778693885276;0.837552723395678
"OSER1";232.072629143152;0.835128934539343;0.218975512590503;5.84154414221654e-06;0.00014064744682529
"OSER1-DT";14.1989364008471;2.46840243378753;0.542761479677018;2.22971989126116e-07;7.88432732736202e-06
"OSGEP";68.9080191580668;0.23527129774344;0.264047437068964;0.252247406050415;0.473886673455812
"OSGEPL1";30.2093195870401;0.42239710499908;0.416273648506911;0.07646269202329;0.230479019300833
"OSGEPL1-AS1";0.716433444311695;0.050135180034115;0.561546555276108;0.782010559079502;NA
"OSGIN1";26.9829362984182;-0.212604347446455;0.373264579439947;0.331634364341266;0.559145119795508
"OSGIN2";215.733811041832;0.0766804263395532;0.215499988832483;0.675593795864991;0.827267824870631
"OSMR";533.387039480472;-0.114744575980665;0.318798216895087;0.594360559002711;0.773763941553521
"OSMR-AS1";4.46756596565409;-0.0630840679805341;0.405079800471565;0.757113503257811;0.875137457367202
"OSR2";52.6782822599805;-1.0925935857401;0.527617846128202;0.000521313130996126;0.00656657823118894
"OST4";1205.29746806791;0.00671594519458809;0.204682544552508;0.969741191079987;0.986407879030045
"OSTC";723.214634964027;0.0207016284675961;0.212345699481846;0.909179833046003;0.958267480970234
"OSTF1";397.945463416248;0.0379718254448188;0.221382575476256;0.838568787986127;0.922619995753911
"OSTM1";309.005127575535;0.26735100354806;0.231071101572134;0.162688906524241;0.363199284361901
"OSTM1-AS1";0.400691561586232;-0.148148687038845;0.812897951772377;0.396618014106729;NA
"OTOP2";5.95170009587604;-3.24172979358235;0.8224014575779;2.84424848644809e-06;7.63191434707694e-05
"OTOP3";4.07819582494115;-2.45827493058588;1.33853326143245;0.000502282009993561;0.00637012670728915
"OTUB1";530.790933837542;-0.442693485710304;0.262541929700779;0.0319462012093127;0.131013225636032
"OTUB2";39.2258357249394;-0.739963338357537;0.48898523575994;0.00752571295768115;0.0487381824955786
"OTUD1";146.741221646162;1.24038087505803;0.31173463418726;2.63984898381899e-07;9.08434629689462e-06
"OTUD3";74.318138489265;0.0620205584980536;0.196317222461895;0.718315546147218;0.8520408236513
"OTUD4";369.318550935223;-0.00216777314384085;0.202315837000737;0.990152226919317;0.995820468049617
"OTUD4P1";1.03445990200053;-0.0168781703278305;0.524615611379698;0.926235053672629;NA
"OTUD6B";154.568762367379;0.0772868912500838;0.296163151543091;0.716126630620062;0.85105051730624
"OTUD6B-AS1";81.0264599430386;0.126046393373188;0.342510729390835;0.559471186239934;0.750789909008965
"OTUD7A";2.65229501191806;0.175769429039607;0.439921739224669;0.400519807240595;0.623417114248567
"OTUD7B";217.502279849943;0.0452066052797361;0.19545526590928;0.791974750087544;0.896625870232066
"OTULIN";203.050387444935;0.750009610879749;0.240891933870557;0.000137233040293893;0.00217007722271632
"OTULINL";5.56932969316125;-0.393630120994492;0.502049107658764;0.100979130162366;0.272576691316495
"OTX1";197.913197843066;-2.32285835222401;0.58318849938603;1.43651409606606e-06;4.16963830666826e-05
